date,close,high,low,open,volume,ticker
2018-06-29,242.8466796875,244.977232201625,242.7303008380594,243.5986345773714,97592500,spy
2018-07-02,243.36590576171875,243.52706043644355,241.02051652041106,241.2622348730073,63554800,spy
2018-07-03,242.506591796875,244.36859942589697,242.0769187432458,244.2701144717812,42187100,spy
2018-07-05,244.48489379882812,244.5475635441497,242.56024417910268,243.64344182600783,56925900,spy
2018-07-06,246.55274963378906,246.92871338460557,244.12676990700461,244.51172160099932,66493700,spy
2018-07-09,248.77276611328125,248.82647521345837,247.51950824419376,247.56425672135052,50550400,spy
2018-07-10,249.66799926757812,249.7664841816589,248.93393834071256,249.2293657639773,51966800,spy
2018-07-11,247.84181213378906,248.8981550582847,247.53745139926593,248.10142438225628,77054700,spy
2018-07-12,250.08871459960938,250.1424237042737,248.50424137406148,249.11296277290728,60124700,spy
2018-07-13,250.28570556640625,250.59006632477943,249.4531869638873,249.90974176093715,48216000,spy
2018-07-16,250.06195068359375,250.4737297415969,249.614356436508,250.3305236232361,48201000,spy
2018-07-17,251.0735321044922,251.4674172494904,249.2294458888125,249.2831550159499,52315500,spy
2018-07-18,251.60165405273438,251.7090722916331,250.70646563660168,251.15405984466804,44593500,spy
2018-07-19,250.6527557373047,251.3151864211075,250.16934634478199,250.93026195992383,61412100,spy
2018-07-20,250.36630249023438,251.08246965120932,250.20517512363395,250.4468661735346,82337700,spy
2018-07-23,250.83177185058594,251.03764767483452,249.81124407847463,250.16038062755865,47047600,spy
2018-07-24,252.09396362304688,252.94440343419848,251.21669657467876,252.25511827919797,68026900,spy
2018-07-25,254.24241638183594,254.56467102954656,251.798542694124,251.8432911777583,78882900,spy
2018-07-26,253.642578125,254.3318630868123,253.41878111310328,253.51726600420284,57919500,spy
2018-07-27,251.9240264892578,254.07247399513233,250.99302255308172,253.97398902814635,76768700,spy
2018-07-30,250.6079559326172,252.16557471084735,250.0797708361828,252.00444738599114,63742500,spy
2018-07-31,251.84335327148438,252.46103548420018,250.9929406399218,251.3778651148075,68570500,spy
2018-08-01,251.42262268066406,252.55952953125313,250.76915257623088,252.04926554251557,53853300,spy
2018-08-02,252.7922821044922,252.96234277827372,249.90081354646614,250.10671672691458,63426400,spy
2018-08-03,253.87545776367188,253.92916688682024,252.73855091273475,252.9175995358855,53935400,spy
2018-08-06,254.80641174316406,255.11970579410973,253.5173384010013,253.91122343993874,39400900,spy
2018-08-07,255.6479034423828,256.03285523516575,255.343542650147,255.47784277173673,43196600,spy
2018-08-08,255.54043579101562,255.94328143992732,255.07494772565514,255.4777933745668,42114600,spy
2018-08-09,255.19134521484375,255.99700925254726,255.05707242838983,255.60312419962912,35717000,spy
2018-08-10,253.4816131591797,254.2872774541502,252.76544587110362,253.74122550854406,77076000,spy
2018-08-13,252.53257751464844,254.37666288115025,252.23715013244717,253.75898088451896,65732900,spy
2018-08-14,254.14401245117188,254.38573083295205,252.8728600659739,253.266745195778,43842000,spy
2018-08-15,252.24609375,252.9264454265607,250.7958934448865,252.78321205681254,102925400,spy
2018-08-16,254.28717041015625,255.1644647241254,253.660527711753,253.6963428908273,69967900,spy
2018-08-17,255.18243408203125,255.63002833634184,253.66956331694266,254.08134238159252,65618500,spy
2018-08-20,255.72850036621094,255.9970459776441,255.1824211976517,255.63897605607193,39807500,spy
2018-08-21,256.3282470703125,257.1965809242582,255.7642739987109,256.2476833913669,67272000,spy
2018-08-22,256.1761474609375,256.70430548506624,255.64796211781928,255.91653510365745,44993300,spy
2018-08-23,255.8358917236328,256.8653528845802,255.51360970479948,255.997019073559,49204900,spy
2018-08-24,257.37554931640625,257.5187826962166,256.36398235329017,256.4176914558473,57487400,spy
2018-08-27,259.4076843261719,259.51510255935284,258.4229716570447,258.58409900681613,57072400,spy
2018-08-28,259.53302001953125,259.980614197234,259.06750459057275,259.87316864664166,46943500,spy
2018-08-29,260.92950439453125,261.1622347835421,259.50615822739263,259.7478492417815,61485500,spy
2018-08-30,259.8731384277344,260.8220357886049,259.27337759798394,260.44607202168197,61229500,spy
2018-08-31,259.882080078125,260.32967417110086,258.9689979632854,259.4613405379687,66140800,spy
2018-09-04,259.4345703125,259.7926402394737,258.4230029625358,259.4614248740484,57594400,spy
2018-09-05,258.7362976074219,259.2823767276856,257.7157970552456,259.07647356447444,72452400,spy
2018-09-06,257.9574279785156,259.14801623180387,256.91900641646475,258.84365553035406,65909900,spy
2018-09-07,257.4561462402344,258.4408587793222,256.6594155843887,256.901133896106,73524800,spy
2018-09-10,257.9037170410156,258.74519610568177,257.7067745510092,258.47662326350485,50210900,spy
2018-09-11,258.7541809082031,259.2017750819374,256.9011617913682,257.25027104101116,50530500,spy
2018-09-12,258.8167724609375,259.4254937967671,258.020069278243,258.76306336183325,59810800,spy
2018-09-13,260.3476257324219,260.5356349627531,259.60463139395654,259.89109823342955,51034200,spy
2018-09-14,260.39239501953125,260.7415042747205,259.6046248902068,260.55352236808017,55079900,spy
2018-09-17,259.0137939453125,260.37447040266125,258.7362877422939,260.33868253832236,68244000,spy
2018-09-18,260.4192199707031,261.01898080621993,259.2017497313477,259.22860428638614,61930400,spy
2018-09-19,260.69677734375,261.1175170012987,260.34764074070654,260.4729802348195,49080600,spy
2018-09-20,262.8092956542969,263.13157755810755,260.714558895927,261.96784402089247,100360600,spy
2018-09-21,262.56927490234375,263.67535080769534,262.4074181677013,263.5584451295711,105479700,spy
2018-09-24,261.697021484375,262.12866690442877,261.1125205115398,261.9847850977442,53409600,spy
2018-09-25,261.4542541503906,262.2635653557052,261.21146902159137,262.1556608540167,44370000,spy
2018-09-26,260.6718444824219,262.79403892212457,260.2492003433092,261.59806111375696,79739700,spy
2018-09-27,261.4002380371094,262.49731260733523,260.8696894049915,261.14845178046625,59249500,spy
2018-09-28,261.42724609375,261.93081866855624,260.7348406640532,260.7707905317914,70091400,spy
2018-10-01,262.3355712890625,263.41464395962794,261.66114057896317,262.6772597970152,62078900,spy
2018-10-02,262.1825256347656,262.90190696894666,261.80486003924415,262.1825256347656,47258200,spy
2018-10-03,262.3265075683594,263.6663674780638,261.96681676390875,263.2437232361058,64694600,spy
2018-10-04,260.2762451171875,261.89486749163115,258.67559767840663,261.840915241993,111545900,spy
2018-10-05,258.8194885253906,261.0226119762442,257.3806977853052,260.5010643973218,105951700,spy
2018-10-08,258.8194885253906,259.1791793497493,256.73324332439927,258.1270555597831,87742200,spy
2018-10-09,258.44183349609375,259.75471754811963,257.8753073287891,258.4328597479486,74339000,spy
2018-10-10,250.25863647460938,258.00111195412256,249.88097080788816,257.9291573415559,214731000,spy
2018-10-11,244.74639892578125,250.79827239936193,243.11874770874059,249.16164743465265,274840500,spy
2018-10-12,248.14544677734375,249.17056675907054,244.92615016226222,248.88280318984587,183186500,spy
2018-10-15,246.75157165527344,249.1255795932643,246.66164212259673,247.78569267445442,102263700,spy
2018-10-16,252.1470947265625,252.5247879072138,248.25339444779266,248.72999093608527,118255800,spy
2018-10-17,252.1920623779297,252.82151439506725,249.59324361248838,252.18306118938625,110626000,spy
2018-10-18,248.55007934570312,251.85030419666603,247.2641719619196,251.2478009611253,134557500,spy
2018-10-19,248.41525268554688,251.15792594628232,247.71384601096426,249.2065889220297,139901600,spy
2018-10-22,247.3001708984375,249.41336439457524,246.76062103963062,249.0896509448786,82415800,spy
2018-10-23,246.04119873046875,247.1742506282207,241.54499588877917,243.64924296821687,146352700,spy
2018-10-24,238.5865478515625,246.17614151493515,238.02902301132747,245.78944715956246,177806700,spy
2018-10-25,242.866943359375,244.42263982381934,239.40488823107074,240.43900966326493,138061500,spy
2018-10-26,238.59555053710938,243.69425797240572,235.86187825066676,239.12612676119517,201574600,spy
2018-10-29,237.27365112304688,243.01981268803138,233.66771437654089,241.7159026234686,160749100,spy
2018-10-30,240.78965759277344,241.1043973070011,236.60819408273912,237.1027929029959,157116000,spy
2018-10-31,243.3614501953125,245.69948088094256,242.90282877885124,243.3794251251702,128296300,spy
2018-11-01,245.95135498046875,246.1491890501456,243.13672694296878,244.2338017943312,99495000,spy
2018-11-02,244.49461364746094,247.4980748642048,242.42634317807142,247.06642936666572,122634100,spy
2018-11-05,245.84344482421875,246.40096970521915,244.0089859878221,244.98915512420186,65622500,spy
2018-11-06,247.39906311035156,247.56091982794868,245.7174876224774,245.78044104909114,60085900,spy
2018-11-07,252.69566345214844,252.77659183021763,249.16162628722122,249.59327174624127,102752100,spy
2018-11-08,252.2370147705078,252.88446916815943,251.0859877794214,251.88629772723277,65584900,spy
2018-11-09,249.7730712890625,251.1039297788769,248.35225581043227,250.9150969417684,98812600,spy
2018-11-12,245.10609436035156,249.50336801333043,244.58451927969804,249.2605828539838,99673600,spy
2018-11-13,244.6474151611328,247.58792228080898,243.91903241183095,245.5736319560875,98176600,spy
2018-11-14,242.9748077392578,246.94043441771538,241.40113677577204,246.53579263554818,125335900,spy
2018-11-15,245.5106964111328,245.97831915819177,240.10627823671646,241.69792446363385,135101400,spy
2018-11-16,246.14920043945312,247.06641619985763,243.88309600145647,244.4046710468518,126668000,spy
2018-11-19,241.98573303222656,245.8344830080507,241.05951599775136,245.53771814150412,103061700,spy
2018-11-20,237.5074462890625,240.09726386312892,236.6351817233894,238.62249596131133,136021300,spy
2018-11-21,238.3167724609375,240.2321596394183,238.3077987144855,239.07213139393772,75563700,spy
2018-11-23,236.72508239746094,238.1368966925808,236.56322567949226,236.6621289707027,42807900,spy
2018-11-26,240.54685974121094,240.77166989050178,238.60449675822053,239.00016481638406,79981400,spy
2018-11-27,241.35617065429688,241.35617065429688,238.89226020110226,239.50373722059442,75502400,spy
2018-11-28,246.91348266601562,246.91348266601562,241.29322867034998,242.43528184556297,127629600,spy
2018-11-29,246.37396240234375,247.78574936205422,244.980122933578,246.13114986430278,82346400,spy
2018-11-30,247.8756561279297,248.44218207441526,245.89734335152016,246.22105678228667,98204200,spy
2018-12-03,251.15789794921875,252.14706813455754,249.5482769740249,252.03916364936538,103176300,spy
2018-12-04,243.01980590820312,250.75328163099954,242.70506616595316,250.3216362036868,177986000,spy
2018-12-06,242.65113830566406,242.7680440024765,235.99676176102295,239.12612967759878,204185400,spy
2018-12-07,237.01283264160156,243.89201719489697,236.16754434954768,242.30934508336748,161018900,spy
2018-12-10,237.4624786376953,238.44264762668516,232.56160625010006,236.8329992225863,151445900,spy
2018-12-11,237.5164337158203,240.87958491477198,236.0326921540855,240.690752065043,121504400,spy
2018-12-12,238.71241760253906,241.89573721865133,238.63148923636422,240.51990010838495,97976700,spy
2018-12-13,238.63148498535156,240.53787075723486,237.5074341818688,239.66560623602638,96662700,spy
2018-12-14,234.22523498535156,237.42652980164928,233.66771012132713,236.46433563043328,116961100,spy
2018-12-17,229.63011169433594,234.38708908411326,227.98449952382558,233.26303817977487,165492300,spy
2018-12-18,229.3782958984375,231.95912577348335,227.75966006003236,231.28469531759146,134515100,spy
2018-12-19,225.94322204589844,233.26304107701273,224.22568267094334,229.45925661145765,214992800,spy
2018-12-20,222.26531982421875,226.266938152677,219.99922944218912,224.68427947707443,252053400,spy
2018-12-21,217.71121215820312,225.86069355621603,217.05997684244875,223.1743513290923,255345600,spy
2018-12-24,211.95864868164062,217.837846590495,211.89534141937744,216.20975825544483,147311600,spy
2018-12-26,222.66783142089844,222.66783142089844,211.43404256392665,213.4329759339935,218485400,spy
2018-12-27,224.3773193359375,224.5762948628794,216.13739731494164,219.40261372900468,186267300,spy
2018-12-28,224.08787536621094,227.38926538583888,222.9120330984491,225.7430972521335,153100200,spy
2018-12-31,226.05062866210938,226.2948453553649,223.83462612358497,225.7250110049193,144299400,spy
2019-01-02,226.28578186035156,227.2174212350376,222.45978490418176,222.48691855765838,126925200,spy
2019-01-03,220.88597106933594,224.82955627143124,220.39753771872978,224.52201853897697,144140700,spy
2019-01-04,228.2847442626953,228.9359796323,223.563294733788,223.9431797324819,142628800,spy
2019-01-07,230.08468627929688,231.50473158514467,227.6516005180688,228.5560925452047,103139100,spy
2019-01-08,232.24639892578125,232.73483233043657,229.74096604415655,232.29164008713926,102512600,spy
2019-01-09,233.33175659179688,234.18198111331498,231.72176225160513,232.96091163216454,95006600,spy
2019-01-10,234.1549072265625,234.40816389742625,231.09771966926718,231.78514246285744,96823900,spy
2019-01-11,234.245361328125,234.27249498554139,232.48159078733835,233.06950509996494,73858100,spy
2019-01-14,232.8162078857422,233.6302450693797,231.92076974403113,232.32777453439888,70908200,spy
2019-01-15,235.48448181152344,235.80105951071687,233.1870645579208,233.19611831023883,85208300,spy
2019-01-16,236.05433654785156,236.94977481180536,235.71062516490602,235.91864066296878,77636700,spy
2019-01-17,237.84515380859375,238.71348580268366,235.1316784335853,235.17691958490815,96118400,spy
2019-01-18,241.01089477539062,241.4812482113524,237.88136064927335,239.67226448017922,127900300,spy
2019-01-22,237.75473022460938,239.7446234678658,236.1266558276923,239.5275542423842,115531200,spy
2019-01-23,238.25230407714844,239.50050778390494,235.7649504189608,238.79500494133552,86030300,spy
2019-01-24,238.37881469726562,238.96675647880815,237.04921058106277,238.0712907823283,59204100,spy
2019-01-25,240.3957977294922,241.2279422207927,238.4782797833727,240.24202199853934,96883400,spy
2019-01-28,238.56878662109375,238.632080074361,236.7869365169675,238.23412904263222,85613700,spy
2019-01-29,238.25230407714844,239.28341087648258,237.41113291926035,238.71360395214433,66136300,spy
2019-01-30,242.02394104003906,242.87416567145019,239.0119950266085,239.78081869580836,92473700,spy
2019-01-31,244.14950561523438,244.6379389974004,241.7435537141473,241.96065055227874,104012100,spy
2019-02-01,244.26710510253906,245.2982392226077,243.4711477332731,244.34850606945423,85782500,spy
2019-02-04,245.98561096191406,246.0489320200139,243.6339264863553,244.31229541567595,60744800,spy
2019-02-05,247.01669311523438,247.3242169862708,245.91321211779928,246.4197252704354,79552800,spy
2019-02-06,246.69114685058594,247.23384758789413,245.94948436593444,246.73638801372354,58347800,spy
2019-02-07,244.33946228027344,245.61477160611597,242.66614669562557,245.0630447803305,95482000,spy
2019-02-08,244.63795471191406,244.73743558348238,242.25008255940784,243.0822273527403,75788900,spy
2019-02-11,244.7736053466797,245.5605089211025,244.2399584123344,245.29822613156392,68021400,spy
2019-02-12,247.9211883544922,248.30105942291965,246.32927407907087,246.40164887498838,72270200,spy
2019-02-13,248.72618103027344,249.5764054955743,248.33725619694803,248.76236842959847,65277200,spy
2019-02-14,248.1744842529297,249.31415284456483,246.8086926932972,247.63178360915575,83234400,spy
2019-02-15,250.87904357910156,250.91523100262137,249.75748187623608,249.96549745491285,97088700,spy
2019-02-19,251.31309509277344,251.97335655373772,250.06489177902748,250.07394553150223,59120800,spy
2019-02-20,251.81968688964844,252.28098676321986,250.77047258290338,251.27698602713718,76610800,spy
2019-02-21,250.92422485351562,251.5392728919331,249.95641162656142,251.1774815518587,64214700,spy
2019-02-22,252.47988891601562,252.67885064050978,250.90605419827372,251.5482357355041,78114600,spy
2019-02-25,252.82357788085938,254.4426261870695,252.7421769183666,253.91803300559266,69030700,spy
2019-02-26,252.64268493652344,253.5290693354862,252.26278619203774,252.47082926674446,56844100,spy
2019-02-27,252.53419494628906,252.8869324972293,250.97846749433316,251.9191193654453,56921600,spy
2019-02-28,252.06375122070312,252.7602275256451,251.73814744402688,252.3170078035282,69268300,spy
2019-03-01,253.6376190185547,254.05367754450924,252.19042652487258,253.65569891867415,78880500,spy
2019-03-04,252.71499633789062,254.94909212558002,250.3994996028237,254.70488928344741,106494600,spy
2019-03-05,252.37130737304688,253.04065011552848,251.8195805910467,252.84166080336922,59114600,spy
2019-03-06,250.84274291992188,252.49797866301785,250.5171390639775,252.48892491049583,75039800,spy
2019-03-07,248.7443084716797,250.5351846398104,247.8940839382216,250.39046263380686,94885100,spy
2019-03-08,248.246826171875,248.41868183212605,246.4016826663913,246.8720084927674,85795800,spy
2019-03-11,251.84669494628906,252.00949684297265,248.94328404383663,248.9704176932839,65098900,spy
2019-03-12,252.79638671875,253.32100738378585,252.21752636062797,252.40746189656988,79667500,spy
2019-03-13,254.46969604492188,255.41037515829098,253.5290169315528,253.69184641862003,80639200,spy
2019-03-14,254.3070068359375,254.92205485057653,253.8638145316989,254.4969424516242,67518400,spy
2019-03-15,255.56336975097656,256.38099256899585,254.6730533305414,254.86385324351852,81309000,spy
2019-03-18,256.489990234375,256.78980280894024,255.55426116056776,255.78138013697227,62199800,spy
2019-03-19,256.5536804199219,258.33428605823576,255.654297828923,257.5621034465064,90268100,spy
