date,close,high,low,open,volume,ticker
2018-01-02,60.04022979736328,60.160266599375944,59.07286742128348,59.18584165048228,11469300,xom
2018-01-03,61.219417572021484,61.41006930078549,59.89193959114041,60.13201854825733,13957700,xom
2018-01-04,61.30415344238281,61.586597061432144,61.02877239527981,61.28297111370781,10863000,xom
2018-01-05,61.254737854003906,61.3465297580945,60.5203864597843,61.25473785400391,11047600,xom
2018-01-08,61.5301399230957,61.537202498791146,61.148841643043795,61.21945123849782,10927100,xom
2018-01-09,61.26884078979492,61.53716462942992,61.184111482258395,61.388882954077495,8131600,xom
2018-01-10,60.781639099121094,61.56541761983498,60.711029537838556,61.43125568238321,10822300,xom
2018-01-11,61.3818244934082,61.69251300761797,60.67571815177791,60.979344094165484,14366000,xom
2018-01-12,61.79840850830078,62.130279264133506,61.558335000688785,61.57245475348142,9834500,xom
2018-01-16,61.410072326660156,61.96789700965111,61.14881102839934,61.95377186533209,10882800,xom
2018-01-17,62.13736343383789,62.28564513193619,61.381829798481206,61.57247615684636,10546000,xom
2018-01-18,61.734867095947266,62.27150933212539,61.67131473475474,61.974940625165175,9223700,xom
2018-01-19,61.53718566894531,61.96791108673234,61.1558874931749,61.83374912104497,13090000,xom
2018-01-22,62.313873291015625,62.34211818599234,61.46654799036555,61.55127728813283,10270400,xom
2018-01-23,62.34918212890625,62.46215632413695,61.95375897769132,62.31387466261747,10281800,xom
2018-01-24,62.511592864990234,62.78697390417985,62.14441994179202,62.483347965180556,10316100,xom
2018-01-25,62.39862823486328,62.751681455953495,62.27858604544749,62.525727609942344,11271900,xom
2018-01-26,62.84347152709961,62.84347152709961,62.46923598556994,62.58927278433144,10514400,xom
2018-01-29,62.14442443847656,63.055302321384296,62.102054392114304,62.55396204744097,9315700,xom
2018-01-30,61.275901794433594,62.405670759063696,61.275901794433594,61.81254407281915,12408000,xom
2018-01-31,61.643070220947266,61.763106975808725,60.95814638048925,61.12054778126357,14404700,xom
2018-02-01,62.89289855957031,63.01999793054707,61.678394656273404,61.78431169661478,17971000,xom
2018-02-02,59.687164306640625,60.73220399450717,58.6068225362913,60.1108270065787,29822100,xom
2018-02-05,56.29079055786133,59.30586184533141,55.16807883008762,58.804527059225755,30452700,xom
2018-02-06,55.32343673706055,56.735649572146535,54.29958458648899,55.43641634970636,36262800,xom
2018-02-07,54.32782745361328,56.07191110152798,54.31370230897971,55.386987040233784,21994500,xom
2018-02-08,53.71351623535156,54.77973845942434,53.685271331523154,54.68088398960721,25650800,xom
2018-02-09,54.05589294433594,54.55522486725506,52.71484079464692,54.39115734232081,29491600,xom
2018-02-12,54.51243209838867,55.36842751350974,54.098701253192736,54.961831460058974,19340400,xom
2018-02-13,54.42683410644531,54.747828972379594,54.02023806987795,54.28416548872351,11926600,xom
2018-02-14,54.540950775146484,54.683619359429834,53.620758814956424,54.063023262859794,17188400,xom
2018-02-15,54.36263656616211,54.71216518584853,53.820506656468645,54.65510317607956,14432400,xom
2018-02-16,54.59803009033203,55.01176091141369,54.10583289138141,54.31983309325156,13722400,xom
2018-02-20,54.03451919555664,55.26144248237465,53.827653716523095,54.54811549629469,13387300,xom
2018-02-21,53.421051025390625,54.52670989563106,53.40678688200308,54.08444525908442,11715000,xom
2018-02-22,54.11296844482422,54.81202562190982,53.63504082180123,53.71350720077531,14020200,xom
2018-02-23,55.304222106933594,55.36842434446249,54.17716453477039,54.277029844480936,13378800,xom
2018-02-26,56.23868942260742,56.30289167270976,55.325631873724745,55.454030931677146,16940400,xom
2018-02-27,55.2828254699707,56.97341189839194,55.2828254699707,56.35281564035723,14629500,xom
2018-02-28,54.027374267578125,55.81782619062225,53.99884054041683,55.753629386198334,17087800,xom
2018-03-01,53.64216995239258,54.69789594740007,53.3996414672801,53.87756908835558,15696700,xom
2018-03-02,53.89183807373047,54.12010241576227,53.12857866985059,53.42103980702358,15630300,xom
